12500,-0.627,-0.462,0.074,0.001,0.716,2.379,0.222,-0.508
12700,-0.633,-0.454,0.074,3.07E-04,0.74,2.332,0.216,-0.509
12900,-0.638,-0.449,0.072,1.84E-04,0.764,2.302,0.213,-0.514
13100,-0.642,-0.437,0.072,0.002,0.779,2.243,0.201,-0.515
13300,-0.652,-0.428,0.072,-0.002,0.821,2.203,0.196,-0.521
13500,-0.653,-0.42,0.072,-0.002,0.823,2.162,0.188,-0.52
13700,-0.657,-0.412,0.071,-0.004,0.826,2.115,0.183,-0.522
13900,-0.664,-0.401,0.071,-0.003,0.848,2.077,0.178,-0.519
14100,-0.663,-0.394,0.07,-0.003,0.866,2.029,0.167,-0.524
14300,-0.674,-0.382,0.07,-0.005,0.885,2.002,0.162,-0.527
14500,-0.679,-0.383,0.071,-0.003,0.89,1.961,0.161,-0.533
14700,-0.68,-0.372,0.069,-0.007,0.911,1.917,0.152,-0.529
14900,-0.684,-0.362,0.068,-0.006,0.92,1.875,0.143,-0.536
15100,-0.688,-0.359,0.067,-0.005,0.933,1.845,0.146,-0.538
15300,-0.697,-0.346,0.068,-0.009,0.956,1.804,0.13,-0.535
15500,-0.7,-0.345,0.066,-0.007,0.964,1.781,0.132,-0.543
15700,-0.697,-0.329,0.068,-0.007,0.973,1.726,0.123,-0.536
15900,-0.705,-0.325,0.067,-0.008,0.993,1.7,0.119,-0.546
16100,-0.701,-0.322,0.066,-0.007,0.988,1.668,0.11,-0.543
16300,-0.703,-0.318,0.065,-0.008,1.002,1.634,0.094,-0.55
16500,-0.706,-0.307,0.066,-0.011,1.011,1.602,0.095,-0.549
16700,-0.712,-0.306,0.064,-0.01,1.018,1.567,0.083,-0.551
16900,-0.712,-0.293,0.064,-0.012,1.032,1.524,0.082,-0.549
17100,-0.715,-0.286,0.064,-0.012,1.037,1.488,0.067,-0.55
17300,-0.716,-0.284,0.061,-0.01,1.038,1.464,0.069,-0.557
17500,-0.718,-0.275,0.062,-0.011,1.04,1.435,0.058,-0.549
17700,-0.726,-0.266,0.061,-0.014,1.059,1.398,0.048,-0.563
17900,-0.722,-0.265,0.061,-0.011,1.05,1.379,0.054,-0.555
18100,-0.728,-0.259,0.06,-0.011,1.057,1.352,0.031,-0.561
18300,-0.728,-0.252,0.06,-0.011,1.058,1.322,0.04,-0.567
18500,-0.733,-0.247,0.059,-0.013,1.063,1.298,0.024,-0.56
18700,-0.732,-0.245,0.059,-0.012,1.06,1.277,0.02,-0.57
18900,-0.733,-0.231,0.057,-0.012,1.072,1.234,0.014,-0.563
19100,-0.738,-0.232,0.057,-0.012,1.07,1.216,0.007,-0.569
19300,-0.74,-0.221,0.055,-0.014,1.075,1.183,0.003,-0.567
19500,-0.739,-0.222,0.056,-0.014,1.074,1.167,-0.008,-0.569
19700,-0.742,-0.212,0.054,-0.015,1.075,1.132,-0.01,-0.565
19900,-0.746,-0.204,0.053,-0.014,1.084,1.106,-0.02,-0.572
20100,-0.747,-0.2,0.053,-0.014,1.069,1.091,-0.018,-0.569
20300,-0.749,-0.197,0.054,-0.014,1.068,1.067,-0.03,-0.566
20500,-0.749,-0.191,0.054,-0.014,1.073,1.042,-0.03,-0.571
