7500,-0.375,-0.718,0.083,0.027,-0.534,3.641,0.324,-0.45
7700,-0.394,-0.703,0.083,0.027,-0.436,3.575,0.313,-0.452
7900,-0.412,-0.697,0.083,0.024,-0.357,3.52,0.306,-0.458
8100,-0.425,-0.677,0.085,0.023,-0.311,3.429,0.3,-0.452
8300,-0.442,-0.671,0.084,0.022,-0.229,3.389,0.292,-0.457
8500,-0.454,-0.658,0.084,0.022,-0.166,3.321,0.287,-0.454
8700,-0.467,-0.644,0.086,0.02,-0.08,3.258,0.278,-0.459
8900,-0.481,-0.629,0.087,0.02,-0.001,3.199,0.268,-0.456
9100,-0.492,-0.615,0.086,0.017,0.054,3.123,0.261,-0.465
9300,-0.504,-0.609,0.087,0.015,0.109,3.094,0.258,-0.464
9500,-0.518,-0.593,0.089,0.014,0.174,3.023,0.244,-0.467
9700,-0.531,-0.588,0.089,0.012,0.22,2.982,0.242,-0.467
9900,-0.536,-0.568,0.085,0.012,0.264,2.905,0.229,-0.468
10100,-0.546,-0.556,0.087,0.012,0.316,2.831,0.227,-0.469
10300,-0.558,-0.549,0.087,0.011,0.36,2.8,0.215,-0.464
10500,-0.56,-0.544,0.086,0.009,0.368,2.736,0.207,-0.472
10700,-0.571,-0.529,0.086,0.008,0.407,2.685,0.212,-0.47
10900,-0.579,-0.52,0.087,0.009,0.431,2.642,0.202,-0.474
11100,-0.592,-0.507,0.086,0.006,0.491,2.593,0.196,-0.473
11300,-0.598,-0.495,0.089,0.003,0.526,2.544,0.189,-0.473
11500,-0.601,-0.486,0.087,0.005,0.551,2.487,0.186,-0.477
11700,-0.608,-0.477,0.087,-0.001,0.573,2.436,0.18,-0.472
11900,-0.616,-0.471,0.087,0.003,0.602,2.399,0.174,-0.477
12100,-0.626,-0.462,0.085,0.003,0.653,2.361,0.166,-0.479
12300,-0.627,-0.451,0.088,-9.80E-05,0.674,2.303,0.159,-0.482
12500,-0.631,-0.44,0.087,0.002,0.7,2.252,0.151,-0.483
12700,-0.635,-0.432,0.086,-0.001,0.716,2.206,0.146,-0.488
12900,-0.64,-0.421,0.085,-0.002,0.742,2.166,0.144,-0.488
13100,-0.647,-0.416,0.084,-0.004,0.761,2.125,0.13,-0.488
13300,-0.651,-0.407,0.085,-0.003,0.779,2.091,0.127,-0.487
13500,-0.657,-0.399,0.083,-0.006,0.796,2.042,0.12,-0.486
13700,-0.662,-0.39,0.085,-0.003,0.803,2.016,0.116,-0.49
13900,-0.67,-0.38,0.085,-0.007,0.826,1.976,0.111,-0.489
14100,-0.665,-0.375,0.082,-0.006,0.829,1.924,0.104,-0.492
14300,-0.674,-0.364,0.083,-0.007,0.851,1.897,0.097,-0.493
14500,-0.674,-0.361,0.081,-0.008,0.856,1.851,0.093,-0.499
14700,-0.677,-0.349,0.081,-0.008,0.874,1.812,0.09,-0.494
14900,-0.68,-0.342,0.081,-0.01,0.878,1.77,0.079,-0.501
15100,-0.69,-0.337,0.081,-0.008,0.902,1.743,0.083,-0.499
15300,-0.688,-0.329,0.08,-0.012,0.9,1.7,0.069,-0.499
15500,-0.693,-0.324,0.079,-0.008,0.922,1.677,0.069,-0.506
15700,-0.699,-0.315,0.079,-0.012,0.933,1.649,0.059,-0.496
15900,-0.7,-0.309,0.077,-0.013,0.933,1.609,0.056,-0.508
16100,-0.698,-0.303,0.079,-0.012,0.947,1.577,0.047,-0.503
16300,-0.701,-0.299,0.077,-0.012,0.956,1.541,0.036,-0.507
16500,-0.708,-0.292,0.078,-0.013,0.969,1.52,0.033,-0.506
16700,-0.707,-0.286,0.075,-0.015,0.969,1.478,0.023,-0.506
16900,-0.705,-0.279,0.077,-0.015,0.971,1.448,0.022,-0.507
17100,-0.714,-0.268,0.076,-0.016,0.989,1.421,0.008,-0.508
17300,-0.715,-0.267,0.072,-0.016,0.992,1.389,0.012,-0.514
17500,-0.717,-0.256,0.075,-0.017,0.991,1.357,0.002,-0.504
17700,-0.72,-0.253,0.074,-0.017,0.999,1.331,-0.009,-0.519
17900,-0.722,-0.247,0.072,-0.018,1.005,1.309,-0.005,-0.513
18100,-0.724,-0.248,0.072,-0.019,0.998,1.281,-0.022,-0.514
18300,-0.726,-0.237,0.071,-0.019,1.008,1.257,-0.017,-0.518
18500,-0.728,-0.229,0.07,-0.017,1.011,1.228,-0.03,-0.512
18700,-0.728,-0.228,0.068,-0.018,1.013,1.206,-0.033,-0.521
18900,-0.732,-0.222,0.07,-0.018,1.014,1.182,-0.04,-0.515
19100,-0.732,-0.213,0.07,-0.018,1.021,1.148,-0.047,-0.521
19300,-0.738,-0.203,0.07,-0.02,1.022,1.122,-0.05,-0.517
19500,-0.734,-0.206,0.067,-0.017,1.018,1.103,-0.058,-0.521
19700,-0.739,-0.196,0.067,-0.019,1.026,1.077,-0.063,-0.516
19900,-0.74,-0.194,0.067,-0.019,1.022,1.053,-0.073,-0.52
20100,-0.743,-0.188,0.066,-0.018,1.01,1.04,-0.066,-0.521
20300,-0.744,-0.182,0.064,-0.02,1.014,1.014,-0.081,-0.518
20500,-0.748,-0.179,0.064,-0.02,1.019,0.998,-0.078,-0.523
